X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.00894571803903586,0.008944529926989214,0.008589874679252199,0.007949633418284394,0.007598030105708004,0.024864537206621982,0.024864660133748995,0.02486599424085368,0.024866092817425856,0.021023700715183197,0.05416605140713538,0.054166495790605666,0.05408961829636727,0.0540896399178003,0.054088723909348886
0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.008944529926989214,0.008589874679252199,0.007949633418284394,0.007598030105708004,0.00722062325423113,0.024864660133748995,0.02486599424085368,0.024866092817425856,0.021023700715183197,0.021023838463067497,0.054166495790605666,0.05408961829636727,0.0540896399178003,0.054088723909348886
0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.008589874679252199,0.007949633418284394,0.007598030105708004,0.00722062325423113,0.007220658952079214,0.02486599424085368,0.024866092817425856,0.021023700715183197,0.021023838463067497,0.02102401094465056,0.05408961829636727,0.0540896399178003,0.054088723909348886
7.482587064676617e-4,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.002405004364271167,0.007949633418284394,0.007598030105708004,0.00722062325423113,0.007220658952079214,0.007221046374724713,0.024866092817425856,0.021023700715183197,0.021023838463067497,0.02102401094465056,0.02099417195919148,0.0540896399178003,0.054088723909348886
7.482587064676617e-4,7.482587064676617e-4,0.0024655963302752295,0.0024655963302752295,0.0024655963302752295,0.002405004364271167,0.0022143919119833482,0.007598030105708004,0.00722062325423113,0.007220658952079214,0.007221046374724713,0.007221075001209231,0.021023700715183197,0.021023838463067497,0.02102401094465056,0.02099417195919148,0.020994180351265546,0.054088723909348886
7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,0.0024655963302752295,0.0024655963302752295,0.002405004364271167,0.0022143919119833482,0.002125114433933476,0.00722062325423113,0.007220658952079214,0.007221046374724713,0.007221075001209231,0.006075585149313962,0.021023838463067497,0.02102401094465056,0.02099417195919148,0.020994180351265546,0.020993824814666273
7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,0.0024655963302752295,0.002405004364271167,0.0022143919119833482,0.002125114433933476,0.0020849529780564264,0.007220658952079214,0.007221046374724713,0.007221075001209231,0.006075585149313962,0.0060756249567204485,0.02102401094465056,0.02099417195919148,0.020994180351265546,0.020993824814666273
7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,0.002405004364271167,0.0022143919119833482,0.002125114433933476,0.0020849529780564264,0.0020849529780564264,0.007221046374724713,0.007221075001209231,0.006075585149313962,0.0060756249567204485,0.0060756748017291255,0.02099417195919148,0.020994180351265546,0.020993824814666273
2.4920255183413076e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.367521367521368e-4,0.0022143919119833482,0.002125114433933476,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.007221075001209231,0.006075585149313962,0.0060756249567204485,0.0060756748017291255,0.006067051710134464,0.020994180351265546,0.020993824814666273
2.4920255183413076e-4,2.4920255183413076e-4,7.482587064676617e-4,7.482587064676617e-4,7.482587064676617e-4,7.367521367521368e-4,6.828410689170183e-4,0.002125114433933476,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.006075585149313962,0.0060756249567204485,0.0060756748017291255,0.006067051710134464,0.006067054135338345,0.020993824814666273
2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,7.482587064676617e-4,7.482587064676617e-4,7.367521367521368e-4,6.828410689170183e-4,6.871165644171779e-4,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.0019025320846340617,0.0060756249567204485,0.0060756748017291255,0.006067051710134464,0.006067054135338345,0.006066951389731763
2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,7.482587064676617e-4,7.367521367521368e-4,6.828410689170183e-4,6.871165644171779e-4,6.769059955588453e-4,0.0020849529780564264,0.0020849529780564264,0.0020849529780564264,0.0019025320846340617,0.0019025320846340617,0.0060756748017291255,0.006067051710134464,0.006067054135338345,0.006066951389731763
2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,7.367521367521368e-4,6.828410689170183e-4,6.871165644171779e-4,6.769059955588453e-4,6.769059955588453e-4,0.0020849529780564264,0.0020849529780564264,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.006067051710134464,0.006067054135338345,0.006066951389731763
4.0212342402123426e-5,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.661722290894108e-4,6.828410689170183e-4,6.871165644171779e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,0.0020849529780564264,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.006067054135338345,0.006066951389731763
4.0212342402123426e-5,4.0212342402123426e-5,2.4920255183413076e-4,2.4920255183413076e-4,2.4920255183413076e-4,2.661722290894108e-4,0.00025308904985087345,6.871165644171779e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.006066951389731763
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,2.4920255183413076e-4,2.4920255183413076e-4,2.661722290894108e-4,0.00025308904985087345,2.7284710017574693e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,7.631469979296066e-4,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,2.4920255183413076e-4,2.661722290894108e-4,0.00025308904985087345,2.7284710017574693e-4,2.6807364167040867e-4,6.769059955588453e-4,6.769059955588453e-4,6.769059955588453e-4,7.631469979296066e-4,7.631469979296066e-4,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,2.661722290894108e-4,0.00025308904985087345,2.7284710017574693e-4,2.6807364167040867e-4,2.6807364167040867e-4,6.769059955588453e-4,6.769059955588453e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,0.0019025320846340617,0.0019025320846340617,0.0019025320846340617
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,0.00025308904985087345,2.7284710017574693e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,6.769059955588453e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,0.0019025320846340617,0.0019025320846340617
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,2.7284710017574693e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,0.0019025320846340617
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.7850877192982454e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,2.6807364167040867e-4,2.6807364167040867e-4,2.6807364167040867e-4,2.7850877192982454e-4,2.7850877192982454e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,2.6807364167040867e-4,2.6807364167040867e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,7.631469979296066e-4,7.631469979296066e-4,7.631469979296066e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,2.6807364167040867e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,7.631469979296066e-4,7.631469979296066e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,7.631469979296066e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,2.7850877192982454e-4,2.7850877192982454e-4,2.7850877192982454e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,2.7850877192982454e-4,2.7850877192982454e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,2.7850877192982454e-4
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,4.0212342402123426e-5,3.741084645404387e-5,3.759705762157744e-5,4.091472654635625e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,3.8038177511495057e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5,4.364071140337767e-5
