0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0.05748561941619403,0.05747894397243991,0.10127393713768294,0.10047307175065685,0.09963881642115688,0.09928841296993766,0.09850254297703398,0.07539619957679768,0.0758567508462465,0.07735893437249272,0.07944417783494025,0.0803906645689403,0.04046425041222744,0.04295564037835991,0.044549970117257885,0.04624095226068346,0.04849412522492729,0.011103262540114353
0.05748561941619403,0.05747894397243991,0.057468023833286,0.10047307175065685,0.09963881642115688,0.09928841296993766,0.09850254297703398,0.09605778244512962,0.0758567508462465,0.07735893437249272,0.07944417783494025,0.0803906645689403,0.08096615455018033,0.04295564037835991,0.044549970117257885,0.04624095226068346,0.04849412522492729,0.04977799714996269
0.05748561941619403,0.05747894397243991,0.057468023833286,0.056998949824923956,0.09963881642115688,0.09928841296993766,0.09850254297703398,0.09605778244512962,0.09370922682930004,0.07735893437249272,0.07944417783494025,0.0803906645689403,0.08096615455018033,0.08266480148443042,0.044549970117257885,0.04624095226068346,0.04849412522492729,0.04977799714996269
0.05748561941619403,0.05747894397243991,0.057468023833286,0.056998949824923956,0.05645902622011857,0.09928841296993766,0.09850254297703398,0.09605778244512962,0.09370922682930004,0.09261429844583018,0.07944417783494025,0.0803906645689403,0.08096615455018033,0.08266480148443042,0.0821659651937264,0.04624095226068346,0.04849412522492729,0.04977799714996269
0.010671734241202708,0.05747894397243991,0.057468023833286,0.056998949824923956,0.05645902622011857,0.056092373550634574,0.09850254297703398,0.09605778244512962,0.09370922682930004,0.09261429844583018,0.09215840791054108,0.0803906645689403,0.08096615455018033,0.08266480148443042,0.0821659651937264,0.0818484950601771,0.04849412522492729,0.04977799714996269
0.010671734241202708,0.01067049499976442,0.057468023833286,0.056998949824923956,0.05645902622011857,0.056092373550634574,0.05524333322217934,0.09605778244512962,0.09370922682930004,0.09261429844583018,0.09215840791054108,0.09070500220132027,0.08096615455018033,0.08266480148443042,0.0821659651937264,0.0818484950601771,0.08417221719627765,0.04977799714996269
0.010671734241202708,0.01067049499976442,0.010724063502162238,0.056998949824923956,0.05645902622011857,0.056092373550634574,0.05524333322217934,0.053091380410295985,0.09370922682930004,0.09261429844583018,0.09215840791054108,0.09070500220132027,0.08943999086465117,0.08266480148443042,0.0821659651937264,0.0818484950601771,0.08417221719627765,0.08592947266065025
0.010671734241202708,0.01067049499976442,0.010724063502162238,0.01066830755358496,0.05645902622011857,0.056092373550634574,0.05524333322217934,0.053091380410295985,0.05081784206629309,0.09261429844583018,0.09215840791054108,0.09070500220132027,0.08943999086465117,0.08925282201295624,0.0821659651937264,0.0818484950601771,0.08417221719627765,0.08592947266065025
0.010671734241202708,0.01067049499976442,0.010724063502162238,0.01066830755358496,0.010556442732946925,0.056092373550634574,0.05524333322217934,0.053091380410295985,0.05081784206629309,0.04916162926705512,0.09215840791054108,0.09070500220132027,0.08943999086465117,0.08925282201295624,0.0861997703217041,0.0818484950601771,0.08417221719627765,0.08592947266065025
4.967920211405115e-4,0.01067049499976442,0.010724063502162238,0.01066830755358496,0.010556442732946925,0.010394909816994407,0.05524333322217934,0.053091380410295985,0.05081784206629309,0.04916162926705512,0.0480235068728117,0.09070500220132027,0.08943999086465117,0.08925282201295624,0.0861997703217041,0.08388951025288949,0.08417221719627765,0.08592947266065025
4.967920211405115e-4,4.967343318048428e-4,0.010724063502162238,0.01066830755358496,0.010556442732946925,0.010394909816994407,0.010063954845530507,0.053091380410295985,0.05081784206629309,0.04916162926705512,0.0480235068728117,0.04610138988064493,0.08943999086465117,0.08925282201295624,0.0861997703217041,0.08388951025288949,0.08418845507093911,0.08592947266065025
4.967920211405115e-4,4.967343318048428e-4,4.991624987207821e-4,0.01066830755358496,0.010556442732946925,0.010394909816994407,0.010063954845530507,0.009470331691166381,0.05081784206629309,0.04916162926705512,0.0480235068728117,0.04610138988064493,0.044237536376383335,0.08925282201295624,0.0861997703217041,0.08388951025288949,0.08418845507093911,0.08265456005711157
4.967920211405115e-4,4.967343318048428e-4,4.991624987207821e-4,4.961457007867738e-4,0.010556442732946925,0.010394909816994407,0.010063954845530507,0.009470331691166381,0.008943992715196573,0.04916162926705512,0.0480235068728117,0.04610138988064493,0.044237536376383335,0.04303030575249027,0.0861997703217041,0.08388951025288949,0.08418845507093911,0.08265456005711157
4.967920211405115e-4,4.967343318048428e-4,4.991624987207821e-4,4.961457007867738e-4,4.8812138477819097e-4,0.010394909816994407,0.010063954845530507,0.009470331691166381,0.008943992715196573,0.00866004007337977,0.0480235068728117,0.04610138988064493,0.044237536376383335,0.04303030575249027,0.039942252531346596,0.08388951025288949,0.08418845507093911,0.08265456005711157
0,4.967343318048428e-4,4.991624987207821e-4,4.961457007867738e-4,4.8812138477819097e-4,4.734007556069342e-4,0.010063954845530507,0.009470331691166381,0.008943992715196573,0.00866004007337977,0.008490080550944938,0.04610138988064493,0.044237536376383335,0.04303030575249027,0.039942252531346596,0.03724637645807313,0.08418845507093911,0.08265456005711157
0,0,4.991624987207821e-4,4.961457007867738e-4,4.8812138477819097e-4,4.734007556069342e-4,4.4709143614082766e-4,0.009470331691166381,0.008943992715196573,0.00866004007337977,0.008490080550944938,0.00823388109462052,0.044237536376383335,0.04303030575249027,0.039942252531346596,0.03724637645807313,0.03640763576015727,0.08265456005711157
0,0,0,4.961457007867738e-4,4.8812138477819097e-4,4.734007556069342e-4,4.4709143614082766e-4,4.200345569172681e-4,0.008943992715196573,0.00866004007337977,0.008490080550944938,0.00823388109462052,0.007908165179565451,0.04303030575249027,0.039942252531346596,0.03724637645807313,0.03640763576015727,0.03489928063957245
