0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0.0011789346013014903,0.0010624262850707233,9.674551733533433e-4,8.976586002458559e-4,8.562779269700312e-4,0.012560879361356444,0.011796200890689428,0.011432428996742527,0.010857361862678945,0.010048023296354095,0.053352777603087216,0.05107723996377713,0.049567557016669
0,0,0,0,0,0,0.0010624262850707233,9.674551733533433e-4,8.976586002458559e-4,8.562779269700312e-4,8.443404544793358e-4,0.011796200890689428,0.011432428996742527,0.010857361862678945,0.010048023296354095,0.009506045732886662,0.05107723996377713,0.049567557016669
0,0,0,0,0,0,0,9.674551733533433e-4,8.976586002458559e-4,8.562779269700312e-4,8.443404544793358e-4,8.724018464297785e-4,0.011432428996742527,0.010857361862678945,0.010048023296354095,0.009506045732886662,0.00894213715344272,0.049567557016669
0,0,0,0,0,0,0,0,8.976586002458559e-4,8.562779269700312e-4,8.443404544793358e-4,8.724018464297785e-4,7.963773960459938e-4,0.010857361862678945,0.010048023296354095,0.009506045732886662,0.00894213715344272,0.008447424599837577
0,0,0,0,0,0,0,0,0,8.562779269700312e-4,8.443404544793358e-4,8.724018464297785e-4,7.963773960459938e-4,7.277970392005746e-4,0.010048023296354095,0.009506045732886662,0.00894213715344272,0.008447424599837577
0,0,0,0,0,0,0,0,0,0,8.443404544793358e-4,8.724018464297785e-4,7.963773960459938e-4,7.277970392005746e-4,6.939018582282425e-4,0.009506045732886662,0.00894213715344272,0.008447424599837577
0,0,0,0,0,0,0,0,0,0,0,8.724018464297785e-4,7.963773960459938e-4,7.277970392005746e-4,6.939018582282425e-4,5.628475685734129e-4,0.00894213715344272,0.008447424599837577
0,0,0,0,0,0,0,0,0,0,0,0,7.963773960459938e-4,7.277970392005746e-4,6.939018582282425e-4,5.628475685734129e-4,4.5176198769347823e-4,0.008447424599837577
0,0,0,0,0,0,0,0,0,0,0,0,0,7.277970392005746e-4,6.939018582282425e-4,5.628475685734129e-4,4.5176198769347823e-4,4.203175535675568e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.939018582282425e-4,5.628475685734129e-4,4.5176198769347823e-4,4.203175535675568e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.628475685734129e-4,4.5176198769347823e-4,4.203175535675568e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5176198769347823e-4,4.203175535675568e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.203175535675568e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
