0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0.06165514009856241,0.06187606637594058,0.06341151556359516,0.1097433258957503,0.11194146137453653,0.11101142124137989,0.11034589072207153,0.10935956975111297,0.10506577083393909,0.10428977452034095,0.1041354951704584,0.1024222820872432,0.10302777474292286,0.07260021503310829,0.07210153499003766,0.07048076488100471,0.07175983496306589,0.07050473635134419
0.06165514009856241,0.06187606637594058,0.06341151556359516,0.06513273468983974,0.11194146137453653,0.11101142124137989,0.11034589072207153,0.10935956975111297,0.11390054749752816,0.10428977452034095,0.1041354951704584,0.1024222820872432,0.10302777474292286,0.10004833478479382,0.07210153499003766,0.07048076488100471,0.07175983496306589,0.07050473635134419
0.06165514009856241,0.06187606637594058,0.06341151556359516,0.06513273468983974,0.06689934397880382,0.11101142124137989,0.11034589072207153,0.10935956975111297,0.11390054749752816,0.11188003991079082,0.1041354951704584,0.1024222820872432,0.10302777474292286,0.10004833478479382,0.09791843082087617,0.07048076488100471,0.07175983496306589,0.07050473635134419
0.015070739863166285,0.06187606637594058,0.06341151556359516,0.06513273468983974,0.06689934397880382,0.0660388371451225,0.11034589072207153,0.10935956975111297,0.11390054749752816,0.11188003991079082,0.11229641887169246,0.1024222820872432,0.10302777474292286,0.10004833478479382,0.09791843082087617,0.0959694259239523,0.07175983496306589,0.07050473635134419
0.015070739863166285,0.015124742213172815,0.06341151556359516,0.06513273468983974,0.06689934397880382,0.0660388371451225,0.06449230297056871,0.10935956975111297,0.11390054749752816,0.11188003991079082,0.11229641887169246,0.10872775151088994,0.10302777474292286,0.10004833478479382,0.09791843082087617,0.0959694259239523,0.0964819194767954,0.07050473635134419
0.015070739863166285,0.015124742213172815,0.01480038204239317,0.06513273468983974,0.06689934397880382,0.0660388371451225,0.06449230297056871,0.06290117801047121,0.11390054749752816,0.11188003991079082,0.11229641887169246,0.10872775151088994,0.10981425140043553,0.10004833478479382,0.09791843082087617,0.0959694259239523,0.0964819194767954,0.09527845256351977
0.015070739863166285,0.015124742213172815,0.01480038204239317,0.014810443709562733,0.06689934397880382,0.0660388371451225,0.06449230297056871,0.06290117801047121,0.06365078102248065,0.11188003991079082,0.11229641887169246,0.10872775151088994,0.10981425140043553,0.1077667565488664,0.09791843082087617,0.0959694259239523,0.0964819194767954,0.09527845256351977
0.015070739863166285,0.015124742213172815,0.01480038204239317,0.014810443709562733,0.01466783758200938,0.0660388371451225,0.06449230297056871,0.06290117801047121,0.06365078102248065,0.062126279859293185,0.11229641887169246,0.10872775151088994,0.10981425140043553,0.1077667565488664,0.10339143961334722,0.0959694259239523,0.0964819194767954,0.09527845256351977
0.0012034487830098993,0.015124742213172815,0.01480038204239317,0.014810443709562733,0.01466783758200938,0.014035844601200236,0.06449230297056871,0.06290117801047121,0.06365078102248065,0.062126279859293185,0.060248838319765186,0.10872775151088994,0.10981425140043553,0.1077667565488664,0.10339143961334722,0.09990192091345149,0.0964819194767954,0.09527845256351977
0.0012034487830098993,0.0012077610505551622,0.01480038204239317,0.014810443709562733,0.01466783758200938,0.014035844601200236,0.013720054196509955,0.06290117801047121,0.06365078102248065,0.062126279859293185,0.060248838319765186,0.05811569469426861,0.10981425140043553,0.1077667565488664,0.10339143961334722,0.09990192091345149,0.09927821621223837,0.09527845256351977
0.0012034487830098993,0.0012077610505551622,0.0011681185710561244,0.014810443709562733,0.01466783758200938,0.014035844601200236,0.013720054196509955,0.013461560055223193,0.06365078102248065,0.062126279859293185,0.060248838319765186,0.05811569469426861,0.05783056090667911,0.1077667565488664,0.10339143961334722,0.09990192091345149,0.09927821621223837,0.09480059469071414
0.0012034487830098993,0.0012077610505551622,0.0011681185710561244,0.001147308046576887,0.01466783758200938,0.014035844601200236,0.013720054196509955,0.013461560055223193,0.01367993415652729,0.062126279859293185,0.060248838319765186,0.05811569469426861,0.05783056090667911,0.05653867782220083,0.10339143961334722,0.09990192091345149,0.09927821621223837,0.09480059469071414
0.0012034487830098993,0.0012077610505551622,0.0011681185710561244,0.001147308046576887,0.001102852745165779,0.014035844601200236,0.013720054196509955,0.013461560055223193,0.01367993415652729,0.013304098580455748,0.060248838319765186,0.05811569469426861,0.05783056090667911,0.05653867782220083,0.053639619566351854,0.09990192091345149,0.09927821621223837,0.09480059469071414
0,0.0012077610505551622,0.0011681185710561244,0.001147308046576887,0.001102852745165779,0.0010475785662528497,0.013720054196509955,0.013461560055223193,0.01367993415652729,0.013304098580455748,0.012505039110745164,0.05811569469426861,0.05783056090667911,0.05653867782220083,0.053639619566351854,0.0502713175290556,0.09927821621223837,0.09480059469071414
0,0,0.0011681185710561244,0.001147308046576887,0.001102852745165779,0.0010475785662528497,9.4962834416482e-4,0.013461560055223193,0.01367993415652729,0.013304098580455748,0.012505039110745164,0.012086561753221647,0.05783056090667911,0.05653867782220083,0.053639619566351854,0.0502713175290556,0.04881953082645618,0.09480059469071414
0,0,0,0.001147308046576887,0.001102852745165779,0.0010475785662528497,9.4962834416482e-4,9.578649626426606e-4,0.01367993415652729,0.013304098580455748,0.012505039110745164,0.012086561753221647,0.011880729377599238,0.05653867782220083,0.053639619566351854,0.0502713175290556,0.04881953082645618,0.04636877718504514
0,0,0,0,0.001102852745165779,0.0010475785662528497,9.4962834416482e-4,9.578649626426606e-4,9.427884287175795e-4,0.013304098580455748,0.012505039110745164,0.012086561753221647,0.011880729377599238,0.011400560056115642,0.053639619566351854,0.0502713175290556,0.04881953082645618,0.04636877718504514
