year,age,gender,fertility_rate,country
2019,50-54,Male,3.6,England & Wales
2019,55-59,Male,1.2,England & Wales
2019,60-64,Male,2.054985140068273,England & Wales
2002,15-19,Male,1.3842512908777969,Germany
2002,20-24,Male,16.464720194647203,Germany
2002,25-29,Male,52.69195498124218,Germany
2002,30-34,Male,76.38257261410789,Germany
2002,35-39,Male,54.192320103259114,Germany
2002,40-44,Male,21.03403431101273,Germany
2002,45-49,Male,6.078571428571428,Germany
2002,50-54,Male,1.9025320846340616,Germany
2002,55-59,Male,0.7631469979296066,Germany
2002,60-64,Male,0.27850877192982454,Germany
2002,65+,Male,0.04364071140337767,Germany
2003,15-19,Male,1.3842512908777969,Germany
2003,20-24,Male,16.464720194647203,Germany
2003,25-29,Male,52.69195498124218,Germany
2003,30-34,Male,76.38257261410789,Germany
2003,35-39,Male,54.192320103259114,Germany
2003,40-44,Male,21.03403431101273,Germany
2003,45-49,Male,6.078571428571428,Germany
2003,50-54,Male,1.9025320846340616,Germany
2003,55-59,Male,0.7631469979296066,Germany
2003,60-64,Male,0.27850877192982454,Germany
2003,65+,Male,0.04364071140337767,Germany
2004,15-19,Male,1.3842512908777969,Germany
2004,20-24,Male,16.464720194647203,Germany
2004,25-29,Male,52.69195498124218,Germany
2004,30-34,Male,76.38257261410789,Germany
2004,35-39,Male,54.192320103259114,Germany
2004,40-44,Male,21.03403431101273,Germany
2004,45-49,Male,6.078571428571428,Germany
2004,50-54,Male,1.9025320846340616,Germany
2004,55-59,Male,0.7631469979296066,Germany
2004,60-64,Male,0.27850877192982454,Germany
2004,65+,Male,0.04364071140337767,Germany
2005,15-19,Male,1.3842512908777969,Germany
2005,20-24,Male,16.464720194647203,Germany
2005,25-29,Male,52.69195498124218,Germany
2005,30-34,Male,76.38257261410789,Germany
2005,35-39,Male,54.192320103259114,Germany
2005,40-44,Male,21.03403431101273,Germany
2005,45-49,Male,6.078571428571428,Germany
2005,50-54,Male,1.9025320846340616,Germany
2005,55-59,Male,0.7631469979296066,Germany
2005,60-64,Male,0.27850877192982454,Germany
2005,65+,Male,0.04364071140337767,Germany
2006,15-19,Male,1.3842512908777969,Germany
2006,20-24,Male,16.464720194647203,Germany
2006,25-29,Male,52.69195498124218,Germany
2006,30-34,Male,76.38257261410789,Germany
2006,35-39,Male,54.192320103259114,Germany
2006,40-44,Male,21.03403431101273,Germany
2006,45-49,Male,6.078571428571428,Germany
2006,50-54,Male,1.9025320846340616,Germany
2006,55-59,Male,0.7631469979296066,Germany
2006,60-64,Male,0.27850877192982454,Germany
2006,65+,Male,0.04364071140337767,Germany
2007,15-19,Male,1.3842512908777969,Germany
2007,20-24,Male,16.464720194647203,Germany
2007,25-29,Male,52.69195498124218,Germany
2007,30-34,Male,76.38257261410789,Germany
2007,35-39,Male,54.192320103259114,Germany
2007,40-44,Male,21.03403431101273,Germany
2007,45-49,Male,6.078571428571428,Germany
2007,50-54,Male,1.9025320846340616,Germany
2007,55-59,Male,0.7631469979296066,Germany
2007,60-64,Male,0.27850877192982454,Germany
2007,65+,Male,0.04364071140337767,Germany
2008,15-19,Male,1.1955806299952985,Germany
2008,20-24,Male,14.96719967199672,Germany
2008,25-29,Male,46.368774703557314,Germany
2008,30-34,Male,79.72266112266112,Germany
2008,35-39,Male,61.877300613496935,Germany
2008,40-44,Male,24.878424130501692,Germany
2008,45-49,Male,7.22465599550688,Germany
2008,50-54,Male,2.0849529780564264,Germany
2008,55-59,Male,0.6769059955588453,Germany
2008,60-64,Male,0.26807364167040865,Germany
2008,65+,Male,0.038038177511495054,Germany
2009,15-19,Male,1.1955806299952985,Germany
2009,20-24,Male,14.96719967199672,Germany
2009,25-29,Male,46.368774703557314,Germany
2009,30-34,Male,79.72266112266112,Germany
2009,35-39,Male,61.877300613496935,Germany
2009,40-44,Male,24.878424130501692,Germany
2009,45-49,Male,7.22465599550688,Germany
2009,50-54,Male,2.0849529780564264,Germany
2009,55-59,Male,0.6769059955588453,Germany
2009,60-64,Male,0.26807364167040865,Germany
2009,65+,Male,0.038038177511495054,Germany
2010,15-19,Male,1.1955806299952985,Germany
2010,20-24,Male,14.96719967199672,Germany
2010,25-29,Male,46.368774703557314,Germany
2010,30-34,Male,79.72266112266112,Germany
2010,35-39,Male,61.877300613496935,Germany
2010,40-44,Male,24.878424130501692,Germany
2010,45-49,Male,7.22465599550688,Germany
2010,50-54,Male,2.0849529780564264,Germany
2010,55-59,Male,0.6769059955588453,Germany
2010,60-64,Male,0.26807364167040865,Germany
2010,65+,Male,0.038038177511495054,Germany
2011,15-19,Male,1.1955806299952985,Germany
2011,20-24,Male,14.96719967199672,Germany
2011,25-29,Male,46.368774703557314,Germany
2011,30-34,Male,79.72266112266112,Germany
2011,35-39,Male,61.877300613496935,Germany
2011,40-44,Male,24.878424130501692,Germany
2011,45-49,Male,7.22465599550688,Germany
2011,50-54,Male,2.0849529780564264,Germany
2011,55-59,Male,0.6769059955588453,Germany
2011,60-64,Male,0.26807364167040865,Germany
2011,65+,Male,0.038038177511495054,Germany
2012,15-19,Male,1.1724461105904405,Germany
2012,20-24,Male,15.03247293921732,Germany
2012,25-29,Male,46.13006230529595,Germany
2012,30-34,Male,81.15673469387755,Germany
2012,35-39,Male,63.533527696793,Germany
2012,40-44,Male,26.393335511270827,Germany
2012,45-49,Male,7.60230466554244,Germany
2012,50-54,Male,2.1251144339334758,Germany
2012,55-59,Male,0.6871165644171779,Germany
2012,60-64,Male,0.2728471001757469,Germany
2012,65+,Male,0.04091472654635625,Germany
2013,15-19,Male,1.0734200743494424,Germany
2013,20-24,Male,14.477099236641221,Germany
2013,25-29,Male,45.92112350904194,Germany
2013,30-34,Male,81.35061826884723,Germany
2013,35-39,Male,65.8220091704877,Germany
2013,40-44,Male,27.727018524991262,Germany
2013,45-49,Male,7.954133635334088,Germany
2013,50-54,Male,2.2143919119833484,Germany
2013,55-59,Male,0.6828410689170182,Germany
2013,60-64,Male,0.25308904985087344,Germany
2013,65+,Male,0.03759705762157744,Germany
2014,15-19,Male,1.1000922509225093,Germany
2014,20-24,Male,14.356589147286822,Germany
2014,25-29,Male,48.08285605192822,Germany
2014,30-34,Male,84.2363707165109,Germany
2014,35-39,Male,69.48843930635839,Germany
2014,40-44,Male,29.963900260513583,Germany
2014,45-49,Male,8.59475806451613,Germany
2014,50-54,Male,2.405004364271167,Germany
2014,55-59,Male,0.7367521367521368,Germany
2014,60-64,Male,0.2661722290894108,Germany
2014,65+,Male,0.03741084645404387,Germany
2015,15-19,Male,1.031738730450782,Germany
2015,20-24,Male,13.95045632333768,Germany
2015,25-29,Male,50.107469512195124,Germany
2015,30-34,Male,85.6806242862581,Germany
2015,35-39,Male,71.46113146113146,Germany
2015,40-44,Male,31.56869633099141,Germany
2015,45-49,Male,8.983106105512745,Germany
2015,50-54,Male,2.4655963302752295,Germany
2015,55-59,Male,0.7482587064676617,Germany
2015,60-64,Male,0.2492025518341308,Germany
2015,65+,Male,0.04021234240212342,Germany
2016,15-19,Male,1.031738730450782,Germany
2016,20-24,Male,13.95045632333768,Germany
2016,25-29,Male,50.107469512195124,Germany
2016,30-34,Male,85.6806242862581,Germany
2016,35-39,Male,71.46113146113146,Germany
2016,40-44,Male,31.56869633099141,Germany
2016,45-49,Male,8.983106105512745,Germany
2016,50-54,Male,2.4655963302752295,Germany
2016,55-59,Male,0.7482587064676617,Germany
2016,60-64,Male,0.2492025518341308,Germany
2016,65+,Male,0.04021234240212342,Germany
2017,15-19,Male,1.031738730450782,Germany
2017,20-24,Male,13.95045632333768,Germany
2017,25-29,Male,50.107469512195124,Germany
2017,30-34,Male,85.6806242862581,Germany
2017,35-39,Male,71.46113146113146,Germany
2017,40-44,Male,31.56869633099141,Germany
2017,45-49,Male,8.983106105512745,Germany
2017,50-54,Male,2.4655963302752295,Germany
2017,55-59,Male,0.7482587064676617,Germany
2017,60-64,Male,0.2492025518341308,Germany
2017,65+,Male,0.04021234240212342,Germany
2018,15-19,Male,1.031738730450782,Germany
2018,20-24,Male,13.95045632333768,Germany
2018,25-29,Male,50.107469512195124,Germany
2018,30-34,Male,85.6806242862581,Germany
2018,35-39,Male,71.46113146113146,Germany
2018,40-44,Male,31.56869633099141,Germany
2018,45-49,Male,8.983106105512745,Germany
2018,50-54,Male,2.4655963302752295,Germany
2018,55-59,Male,0.7482587064676617,Germany
2018,60-64,Male,0.2492025518341308,Germany
2018,65+,Male,0.04021234240212342,Germany
2019,15-19,Male,1.031738730450782,Germany
2019,20-24,Male,13.95045632333768,Germany
2019,25-29,Male,50.107469512195124,Germany
2019,30-34,Male,85.6806242862581,Germany
2019,35-39,Male,71.46113146113146,Germany
2019,40-44,Male,31.56869633099141,Germany
2019,45-49,Male,8.983106105512745,Germany
2019,50-54,Male,2.4655963302752295,Germany
2019,55-59,Male,0.7482587064676617,Germany
2019,60-64,Male,0.2492025518341308,Germany
2019,65+,Male,0.04021234240212342,Germany
2002,15-19,Female,11.887562865253,Germany
2003,15-19,Female,11.1245286313808,Germany
2004,15-19,Female,10.6468435195167,Germany
2005,15-19,Female,10.348196869676901,Germany
2006,15-19,Female,10.0911043405266,Germany
2007,15-19,Female,10.0252857592416,Germany
2008,15-19,Female,9.59960415685144,Germany
2009,15-19,Female,9.15763399496631,Germany
2010,15-19,Female,8.653812041315941,Germany
2011,15-19,Female,8.03317406034267,Germany
2012,15-19,Female,7.72467228031788,Germany
2013,15-19,Female,7.56810957567389,Germany
2014,15-19,Female,7.52357214284738,Germany
2015,15-19,Female,7.53634019866123,Germany
2016,15-19,Female,7.57110788212131,Germany
2017,15-19,Female,7.53079181589533,Germany
2018,15-19,Female,7.45020410048324,Germany
2019,15-19,Female,7.408860736866259,Germany
2002,20-24,Female,51.158516572607304,Germany
2003,20-24,Female,49.8733370040486,Germany
2004,20-24,Female,48.5861832563604,Germany
2005,20-24,Female,46.3287515371278,Germany
2006,20-24,Female,44.571209673928806,Germany
2007,20-24,Female,42.9764724057015,Germany
2008,20-24,Female,40.484139451506,Germany
2009,20-24,Female,39.0707520790163,Germany
2010,20-24,Female,37.7578976898136,Germany
2011,20-24,Female,36.238724865237,Germany
2012,20-24,Female,34.89811039132,Germany
2013,20-24,Female,33.499703184614006,Germany
2014,20-24,Female,33.1085961350306,Germany
2015,20-24,Female,33.1316981269921,Germany
2016,20-24,Female,33.2476816698302,Germany
2017,20-24,Female,32.9955880475966,Germany
2018,20-24,Female,32.4340868250746,Germany
2019,20-24,Female,31.9981091324623,Germany
2002,25-29,Female,86.59795966111291,Germany
2003,25-29,Female,86.09405347655701,Germany
2004,25-29,Female,84.3320041515121,Germany
2005,25-29,Female,82.0039035951015,Germany
2006,25-29,Female,82.2051384786817,Germany
2007,25-29,Female,82.7048911068768,Germany
2008,25-29,Female,81.0059511363441,Germany
2009,25-29,Female,80.43053100314259,Germany
2010,25-29,Female,79.4838899958175,Germany
2011,25-29,Female,77.4017569212735,Germany
2012,25-29,Female,75.8991170852,Germany
2013,25-29,Female,75.4386165667143,Germany
2014,25-29,Female,75.9831359017334,Germany
2015,25-29,Female,75.82965006887191,Germany
2016,25-29,Female,75.8742238159102,Germany
2017,25-29,Female,75.6703513133908,Germany
2018,25-29,Female,75.3747102854887,Germany
2019,25-29,Female,75.28324965668,Germany
2002,30-34,Female,80.4895288427492,Germany
2003,30-34,Female,82.812868429215,Germany
2004,30-34,Female,84.34827285107801,Germany
2005,30-34,Female,84.0487941331165,Germany
2006,30-34,Female,86.2408667557073,Germany
2007,30-34,Female,89.2961066017113,Germany
2008,30-34,Female,89.4839525215028,Germany
2009,30-34,Female,90.74998360583369,Germany
2010,30-34,Female,92.2044755975746,Germany
2011,30-34,Female,92.6655657020969,Germany
2012,30-34,Female,93.7615637334214,Germany
2013,30-34,Female,96.1118233916529,Germany
2014,30-34,Female,98.5583043939471,Germany
2015,30-34,Female,99.34485891250159,Germany
2016,30-34,Female,100.06854104632001,Germany
2017,30-34,Female,100.892992641228,Germany
2018,30-34,Female,101.682629377948,Germany
2019,30-34,Female,101.920761288047,Germany
2002,35-39,Female,32.9385755187013,Germany
2003,35-39,Female,34.966123271144305,Germany
2004,35-39,Female,36.4767496015075,Germany
2005,35-39,Female,37.3170974260315,Germany
2006,35-39,Female,39.961295321588,Germany
2007,35-39,Female,43.0511739900036,Germany
2008,35-39,Female,44.2592800659269,Germany
2009,35-39,Female,46.1242519634025,Germany
2010,35-39,Female,48.0475126248101,Germany
2011,35-39,Female,49.1888430114598,Germany
2012,35-39,Female,50.8462239942832,Germany
2013,35-39,Female,53.121248978740596,Germany
2014,35-39,Female,55.2746059836977,Germany
2015,35-39,Female,56.124262336052794,Germany
2016,35-39,Female,56.7025240330288,Germany
2017,35-39,Female,57.2371733544235,Germany
2018,35-39,Female,57.6999367623953,Germany
2019,35-39,Female,57.702655482452,Germany
2002,40-44,Female,5.359783607750639,Germany
2003,40-44,Female,5.57601114309764,Germany
2004,40-44,Female,5.940610499723039,Germany
2005,40-44,Female,6.35748155251939,Germany
2006,40-44,Female,6.866618480432519,Germany
2007,40-44,Female,7.46352253849654,Germany
2008,40-44,Female,7.91205221086531,Germany
2009,40-44,Female,8.23796434832477,Germany
2010,40-44,Female,8.49432453022559,Germany
2011,40-44,Female,8.664833895728721,Germany
2012,40-44,Female,8.94898796385069,Germany
2013,40-44,Female,9.47565958522611,Germany
2014,40-44,Female,10.0696519612087,Germany
2015,40-44,Female,10.4008193734566,Germany
2016,40-44,Female,10.601970806838299,Germany
2017,40-44,Female,10.7128950747061,Germany
2018,40-44,Female,10.7673405945842,Germany
2019,40-44,Female,10.712025208637401,Germany
2002,45-49,Female,0.19896305261057298,Germany
2003,45-49,Female,0.21408612574875902,Germany
2004,45-49,Female,0.23062537699244298,Germany
2005,45-49,Female,0.248902476143335,Germany
2006,45-49,Female,0.270733691454891,Germany
2007,45-49,Female,0.294675977712519,Germany
2008,45-49,Female,0.318212829300099,Germany
2009,45-49,Female,0.33929698980413897,Germany
2010,45-49,Female,0.357412647632463,Germany
2011,45-49,Female,0.377002749104805,Germany
2012,45-49,Female,0.398386860463486,Germany
2013,45-49,Female,0.420270863278403,Germany
2014,45-49,Female,0.447344530641898,Germany
2015,45-49,Female,0.473669886224107,Germany
2016,45-49,Female,0.49022656613864896,Germany
2017,45-49,Female,0.498219310569945,Germany
2018,45-49,Female,0.501176875228937,Germany
2019,45-49,Female,0.49866765172624206,Germany
2002,50-54,Female,NA,Germany
2003,50-54,Female,NA,Germany
2004,50-54,Female,NA,Germany
2005,50-54,Female,NA,Germany
2006,50-54,Female,NA,Germany
2007,50-54,Female,NA,Germany
2008,50-54,Female,NA,Germany
2009,50-54,Female,NA,Germany
2010,50-54,Female,NA,Germany
2011,50-54,Female,NA,Germany
2012,50-54,Female,NA,Germany
2013,50-54,Female,NA,Germany
2014,50-54,Female,NA,Germany
2015,50-54,Female,NA,Germany
2016,50-54,Female,NA,Germany
2017,50-54,Female,NA,Germany
2018,50-54,Female,NA,Germany
2019,50-54,Female,NA,Germany
2002,15-19,Male,1.2107744107744107,Italy
2002,20-24,Male,10.759188846641319,Italy
2002,25-29,Male,39.456267409470755,Italy
2002,30-34,Male,78.72748161764706,Italy
2002,35-39,Male,69.62463465553236,Italy
2002,40-44,Male,31.8498322147651,Italy
2002,45-49,Male,9.504217432052483,Italy
2002,50-54,Male,2.5810446957458266,Italy
2002,55-59,Male,0.6968716289104638,Italy
2002,60-64,Male,0.027093596059113302,Italy
2002,65+,Male,0,Italy
2003,15-19,Male,1.2107744107744107,Italy
2003,20-24,Male,10.759188846641319,Italy
2003,25-29,Male,39.456267409470755,Italy
2003,30-34,Male,78.72748161764706,Italy
2003,35-39,Male,69.62463465553236,Italy
2003,40-44,Male,31.8498322147651,Italy
2003,45-49,Male,9.504217432052483,Italy
2003,50-54,Male,2.5810446957458266,Italy
2003,55-59,Male,0.6968716289104638,Italy
2003,60-64,Male,0.027093596059113302,Italy
2003,65+,Male,0,Italy
2004,15-19,Male,1.2107744107744107,Italy
2004,20-24,Male,10.759188846641319,Italy
2004,25-29,Male,39.456267409470755,Italy
2004,30-34,Male,78.72748161764706,Italy
2004,35-39,Male,69.62463465553236,Italy
2004,40-44,Male,31.8498322147651,Italy
2004,45-49,Male,9.504217432052483,Italy
2004,50-54,Male,2.5810446957458266,Italy
2004,55-59,Male,0.6968716289104638,Italy
2004,60-64,Male,0.027093596059113302,Italy
2004,65+,Male,0,Italy
2005,15-19,Male,1.2107744107744107,Italy
2005,20-24,Male,10.759188846641319,Italy
2005,25-29,Male,39.456267409470755,Italy
2005,30-34,Male,78.72748161764706,Italy
2005,35-39,Male,69.62463465553236,Italy
2005,40-44,Male,31.8498322147651,Italy
2005,45-49,Male,9.504217432052483,Italy
2005,50-54,Male,2.5810446957458266,Italy
2005,55-59,Male,0.6968716289104638,Italy
2005,60-64,Male,0.027093596059113302,Italy
2005,65+,Male,0,Italy
2006,15-19,Male,1.2107744107744107,Italy
2006,20-24,Male,10.759188846641319,Italy
2006,25-29,Male,39.456267409470755,Italy
2006,30-34,Male,78.72748161764706,Italy
2006,35-39,Male,69.62463465553236,Italy
2006,40-44,Male,31.8498322147651,Italy
2006,45-49,Male,9.504217432052483,Italy
2006,50-54,Male,2.5810446957458266,Italy
2006,55-59,Male,0.6968716289104638,Italy
2006,60-64,Male,0.027093596059113302,Italy
2006,65+,Male,0,Italy
2007,15-19,Male,1.2107744107744107,Italy
2007,20-24,Male,10.759188846641319,Italy
2007,25-29,Male,39.456267409470755,Italy
2007,30-34,Male,78.72748161764706,Italy
2007,35-39,Male,69.62463465553236,Italy
2007,40-44,Male,31.8498322147651,Italy
2007,45-49,Male,9.504217432052483,Italy
2007,50-54,Male,2.5810446957458266,Italy
2007,55-59,Male,0.6968716289104638,Italy
2007,60-64,Male,0.027093596059113302,Italy
2007,65+,Male,0,Italy
2008,15-19,Male,1.25,Italy
2008,20-24,Male,11.213010204081632,Italy
2008,25-29,Male,40.14603536794068,Italy
2008,30-34,Male,80.53117563065207,Italy
2008,35-39,Male,71.08169250104734,Italy
2008,40-44,Male,33.248745819397996,Italy
2008,45-49,Male,9.75011379153391,Italy
2008,50-54,Male,2.716710875331565,Italy
2008,55-59,Male,0.5869086908690869,Italy
2008,60-64,Male,0,Italy
2008,65+,Male,0,Italy
2009,15-19,Male,1.2219973009446694,Italy
2009,20-24,Male,11.087708066581307,Italy
2009,25-29,Male,39.43604651162791,Italy
2009,30-34,Male,79.39102564102564,Italy
2009,35-39,Male,70.53670886075949,Italy
2009,40-44,Male,33.241034195162634,Italy
2009,45-49,Male,10.012860310421287,Italy
2009,50-54,Male,2.7920997920997923,Italy
2009,55-59,Male,0.8472299944040291,Italy
2009,60-64,Male,0.040340909090909094,Italy
2009,65+,Male,0,Italy
2010,15-19,Male,1.2108108108108109,Italy
2010,20-24,Male,10.876123234916559,Italy
2010,25-29,Male,38.7668240850059,Italy
2010,30-34,Male,78.49898270600204,Italy
2010,35-39,Male,71.22136752136753,Italy
2010,40-44,Male,33.674698795180724,Italy
2010,45-49,Male,10.322776572668113,Italy
2010,50-54,Male,2.848960973137354,Italy
2010,55-59,Male,0.7957231288688801,Italy
2010,60-64,Male,0.035634743875278395,Italy
2010,65+,Male,0,Italy
2011,15-19,Male,1.1880920162381596,Italy
2011,20-24,Male,10.87853470437018,Italy
2011,25-29,Male,37.94384707287933,Italy
2011,30-34,Male,75.9775691184142,Italy
2011,35-39,Male,70.29150326797385,Italy
2011,40-44,Male,33.286542443064185,Italy
2011,45-49,Male,10.563272262462718,Italy
2011,50-54,Male,2.9168716182980816,Italy
2011,55-59,Male,0.8546674119619899,Italy
2011,60-64,Male,0.043815862451469775,Italy
2011,65+,Male,0,Italy
2012,15-19,Male,1.1880920162381596,Italy
2012,20-24,Male,10.87853470437018,Italy
2012,25-29,Male,37.94384707287933,Italy
2012,30-34,Male,75.9775691184142,Italy
2012,35-39,Male,70.29150326797385,Italy
2012,40-44,Male,33.286542443064185,Italy
2012,45-49,Male,10.563272262462718,Italy
2012,50-54,Male,2.9168716182980816,Italy
2012,55-59,Male,0.8546674119619899,Italy
2012,60-64,Male,0.043815862451469775,Italy
2012,65+,Male,0,Italy
2013,15-19,Male,1.0766101694915253,Italy
2013,20-24,Male,10.2985265855221,Italy
2013,25-29,Male,36.164350453172204,Italy
2013,30-34,Male,72.61334056399133,Italy
2013,35-39,Male,67.48234754699679,Italy
2013,40-44,Male,32.620831617949776,Italy
2013,45-49,Male,10.337078651685394,Italy
2013,50-54,Male,2.8642824392480515,Italy
2013,55-59,Male,0.8793753365643511,Italy
2013,60-64,Male,0.2560768795929904,Italy
2013,65+,Male,0.029255805448893765,Italy
2014,15-19,Male,1.0189959294436906,Italy
2014,20-24,Male,9.814340588988477,Italy
2014,25-29,Male,35.36281041792853,Italy
2014,30-34,Male,71.81532524807056,Italy
2014,35-39,Male,66.93782383419689,Italy
2014,40-44,Male,32.194880264244425,Italy
2014,45-49,Male,10.253201156546881,Italy
2014,50-54,Male,2.8965364120781527,Italy
2014,55-59,Male,0.8965879265091864,Italy
2014,60-64,Male,0.282707622298066,Italy
2014,65+,Male,0.038763844230082174,Italy
2015,15-19,Male,1.0189959294436906,Italy
2015,20-24,Male,9.814340588988477,Italy
2015,25-29,Male,35.36281041792853,Italy
2015,30-34,Male,71.81532524807056,Italy
2015,35-39,Male,66.93782383419689,Italy
2015,40-44,Male,32.194880264244425,Italy
2015,45-49,Male,10.253201156546881,Italy
2015,50-54,Male,2.8965364120781527,Italy
2015,55-59,Male,0.8965879265091864,Italy
2015,60-64,Male,0.282707622298066,Italy
2015,65+,Male,0.038763844230082174,Italy
2016,15-19,Male,0.8761840324763194,Italy
2016,20-24,Male,8.647398843930636,Italy
2016,25-29,Male,33.4190012180268,Italy
2016,30-34,Male,69.32992036405005,Italy
2016,35-39,Male,65.22216699801193,Italy
2016,40-44,Male,32.63412563667232,Italy
2016,45-49,Male,10.316973415132924,Italy
2016,50-54,Male,2.937553101104503,Italy
2016,55-59,Male,0.8814484126984127,Italy
2016,60-64,Male,0.2514124293785311,Italy
2016,65+,Male,0.03508771929824561,Italy
2017,15-19,Male,0.7886563133018231,Italy
2017,20-24,Male,8.132817537072857,Italy
2017,25-29,Male,32.97985347985348,Italy
2017,30-34,Male,68.13586643638457,Italy
2017,35-39,Male,64.96116504854369,Italy
2017,40-44,Male,32.80104484109708,Italy
2017,45-49,Male,10.385714285714286,Italy
2017,50-54,Male,2.9958036088963493,Italy
2017,55-59,Male,0.897841726618705,Italy
2017,60-64,Male,0.30592841163310963,Italy
2017,65+,Male,0.039803523035230354,Italy
2018,15-19,Male,0.7886563133018231,Italy
2018,20-24,Male,8.132817537072857,Italy
2018,25-29,Male,32.97985347985348,Italy
2018,30-34,Male,68.13586643638457,Italy
2018,35-39,Male,64.96116504854369,Italy
2018,40-44,Male,32.80104484109708,Italy
2018,45-49,Male,10.385714285714286,Italy
2018,50-54,Male,2.9958036088963493,Italy
2018,55-59,Male,0.897841726618705,Italy
2018,60-64,Male,0.30592841163310963,Italy
2018,65+,Male,0.039803523035230354,Italy
2019,15-19,Male,0.7886563133018231,Italy
2019,20-24,Male,8.132817537072857,Italy
2019,25-29,Male,32.97985347985348,Italy
2019,30-34,Male,68.13586643638457,Italy
2019,35-39,Male,64.96116504854369,Italy
2019,40-44,Male,32.80104484109708,Italy
2019,45-49,Male,10.385714285714286,Italy
2019,50-54,Male,2.9958036088963493,Italy
2019,55-59,Male,0.897841726618705,Italy
2019,60-64,Male,0.30592841163310963,Italy
2019,65+,Male,0.039803523035230354,Italy
2002,15-19,Female,6.52097356472725,Italy
2003,15-19,Female,6.854588940602779,Italy
2004,15-19,Female,6.9285176723562305,Italy
2005,15-19,Female,6.742110490081799,Italy
2006,15-19,Female,6.69989269034173,Italy
2007,15-19,Female,6.85449197156521,Italy
2008,15-19,Female,6.90599556262707,Italy
2009,15-19,Female,6.6477893382735305,Italy
2010,15-19,Female,6.413041558555,Italy
2011,15-19,Female,6.27120225223761,Italy
2012,15-19,Female,6.01798673781156,Italy
2013,15-19,Female,5.73112833645429,Italy
2014,15-19,Female,5.39561443264154,Italy
2015,15-19,Female,4.909442921541889,Italy
2016,15-19,Female,4.49538578887217,Italy
2017,15-19,Female,4.260600292297,Italy
2018,15-19,Female,4.20452139395244,Italy
2019,15-19,Female,4.24833608596938,Italy
2002,20-24,Female,31.7902752317602,Italy
2003,20-24,Female,32.3651950949924,Italy
2004,20-24,Female,33.4959149132141,Italy
2005,20-24,Female,32.750064033418,Italy
2006,20-24,Female,33.7026127669177,Italy
2007,20-24,Female,34.734294182838404,Italy
2008,20-24,Female,35.6010464807303,Italy
2009,20-24,Female,34.665285481202,Italy
2010,20-24,Female,33.5867835101936,Italy
2011,20-24,Female,33.097925400264195,Italy
2012,20-24,Female,31.871226947159602,Italy
2013,20-24,Female,30.5674644381622,Italy
2014,20-24,Female,29.5223141500665,Italy
2015,20-24,Female,27.7431787132017,Italy
2016,20-24,Female,26.6598671870299,Italy
2017,20-24,Female,26.0490683104662,Italy
2018,20-24,Female,25.7131190758935,Italy
2019,20-24,Female,25.7628431351109,Italy
2002,25-29,Female,71.76689625155309,Italy
2003,25-29,Female,71.9580986201246,Italy
2004,25-29,Female,72.150526903428,Italy
2005,25-29,Female,71.6842507866088,Italy
2006,25-29,Female,72.5367771779947,Italy
2007,25-29,Female,73.3374153043765,Italy
2008,25-29,Female,73.69823460983329,Italy
2009,25-29,Female,73.0355850742436,Italy
2010,25-29,Female,71.81721488486589,Italy
2011,25-29,Female,70.7382304263697,Italy
2012,25-29,Female,69.9653183727338,Italy
2013,25-29,Female,69.1875504103688,Italy
2014,25-29,Female,67.95543497686191,Italy
2015,25-29,Female,66.3215904378262,Italy
2016,25-29,Female,65.0768138760758,Italy
2017,25-29,Female,64.2493226439609,Italy
2018,25-29,Female,63.974649604692694,Italy
2019,25-29,Female,63.9388900866215,Italy
2002,30-34,Female,86.2953839404249,Italy
2003,30-34,Female,89.412152895462,Italy
2004,30-34,Female,89.84285187015439,Italy
2005,30-34,Female,88.9048743190296,Italy
2006,30-34,Female,91.90186088497771,Italy
2007,30-34,Female,93.2426253398414,Italy
2008,30-34,Female,93.4697830344643,Italy
2009,30-34,Female,92.75767560255011,Italy
2010,30-34,Female,92.4868143102162,Italy
2011,30-34,Female,91.9020657983112,Italy
2012,30-34,Female,90.91140333970999,Italy
2013,30-34,Female,90.7425754153965,Italy
2014,30-34,Female,91.1968341056375,Italy
2015,30-34,Female,90.3012780176311,Italy
2016,30-34,Female,89.4646898795711,Italy
2017,30-34,Female,89.1547775010213,Italy
2018,30-34,Female,89.2666191492319,Italy
2019,30-34,Female,89.6597303701927,Italy
2002,35-39,Female,45.5087858820519,Italy
2003,35-39,Female,48.3612977579366,Italy
2004,35-39,Female,50.0117468092714,Italy
2005,35-39,Female,51.278887939928296,Italy
2006,35-39,Female,54.438619068195294,Italy
2007,35-39,Female,57.1944688996479,Italy
2008,35-39,Female,59.0476265021432,Italy
2009,35-39,Female,59.6757413274893,Italy
2010,35-39,Female,60.031831670149295,Italy
2011,35-39,Female,59.357045976977396,Italy
2012,35-39,Female,58.427031084255695,Italy
2013,35-39,Female,57.894844229746504,Italy
2014,35-39,Female,58.00360859704249,Italy
2015,35-39,Female,58.4560685159337,Italy
2016,35-39,Female,59.1901992053406,Italy
2017,35-39,Female,59.8419727043039,Italy
2018,35-39,Female,60.15576993785729,Italy
2019,35-39,Female,60.2654459808615,Italy
2002,40-44,Female,9.023310803582,Italy
2003,40-44,Female,9.786663458027089,Italy
2004,40-44,Female,10.4404138329953,Italy
2005,40-44,Female,10.9260011659976,Italy
2006,40-44,Female,11.752282022115901,Italy
