country,age,date,afr,gender,fertility_rate
Spain,45-49,2015,0.00117941579909794,Female,1.17941579909794
Spain,45-49,2016,0.00134299028870795,Female,1.34299028870795
Spain,45-49,2017,0.00143043827028329,Female,1.4304382702832898
Spain,45-49,2018,0.00144535811749222,Female,1.44535811749222
Spain,45-49,2019,0.00140933383352619,Female,1.40933383352619
Spain,50-54,2002,1.37284486419886e-5,Female,0.0137284486419886
Spain,50-54,2003,1.42804012028167e-5,Female,0.0142804012028167
Spain,50-54,2004,1.53495372584486e-5,Female,0.015349537258448601
Spain,50-54,2005,1.91248140010852e-5,Female,0.019124814001085202
Spain,50-54,2006,2.35392681311505e-5,Female,0.023539268131150502
Spain,50-54,2007,2.46890409690958e-5,Female,0.0246890409690958
Spain,50-54,2008,2.70154072360823e-5,Female,0.0270154072360823
Spain,50-54,2009,2.95942398658202e-5,Female,0.0295942398658202
Spain,50-54,2010,2.8642157006927e-5,Female,0.028642157006927
Spain,50-54,2011,2.9046831699159e-5,Female,0.029046831699158997
Spain,50-54,2012,3.04503203959185e-5,Female,0.0304503203959185
Spain,50-54,2013,3.28176252237025e-5,Female,0.032817625223702504
Spain,50-54,2014,3.60387805825623e-5,Female,0.0360387805825623
Spain,50-54,2015,3.99904384759958e-5,Female,0.0399904384759958
Spain,50-54,2016,4.55367568888868e-5,Female,0.045536756888886795
Spain,50-54,2017,4.85018546344939e-5,Female,0.0485018546344939
Spain,50-54,2018,4.90077417290506e-5,Female,0.049007741729050605
Spain,50-54,2019,4.7786266730422e-5,Female,0.047786266730422
